UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
6693,_RARE_,M,301.4,310.6,1447,41.4,27,0,0,0,0,0,0
7301,_RARE_,M,299.7,310.2,1347,51.7,156,0,0,0,0,0,0
2442,_RARE_,L,298.9,308.2,2733,9.0,108,0,0,0,0,0,0
6454,_RARE_,L,300.4,309.8,1557,34.8,199,0,0,0,0,0,0
243,_RARE_,L,298.1,308.2,1524,38.8,24,0,0,0,0,0,0
7124,_RARE_,L,300.3,310.3,1447,45.8,79,0,0,0,0,0,0
5343,_RARE_,L,302.7,312.1,1698,26.3,100,0,0,0,0,0,0
1628,_RARE_,H,298.0,307.6,1936,21.4,55,0,0,0,0,0,0
2764,_RARE_,M,300.0,309.4,2173,19.1,47,0,0,0,0,0,0
2546,_RARE_,L,299.4,308.7,1379,66.6,86,1,0,0,1,0,0
5742,_RARE_,M,302.3,311.6,1523,37.5,77,0,0,0,0,0,0
3676,_RARE_,L,302.4,311.7,1927,23.9,9,0,0,0,0,0,0
9881,_RARE_,L,298.3,309.6,1544,33.2,76,0,0,0,0,0,0
6205,_RARE_,M,300.7,310.7,1318,41.4,136,0,0,0,0,0,0
483,_RARE_,L,297.5,308.6,1454,45.4,22,0,0,0,0,0,0
9790,_RARE_,L,299.0,310.1,1468,45.9,165,0,0,0,0,0,0
6892,_RARE_,L,300.9,311.2,2429,14.4,200,0,0,0,0,0,0
3612,_RARE_,M,301.8,310.9,1365,57.4,166,0,0,0,0,0,0
4224,_RARE_,H,302.0,310.4,1602,39.0,54,0,0,0,0,0,0
8178,_RARE_,L,299.6,310.8,1405,47.3,110,0,0,0,0,0,0
5400,_RARE_,M,302.7,312.2,1449,49.2,19,0,0,0,0,0,0
7280,_RARE_,M,299.8,310.2,1571,33.2,50,0,0,0,0,0,0
5107,_RARE_,M,304.2,313.5,1626,34.1,34,0,0,0,0,0,0
273,_RARE_,M,298.0,308.5,1680,28.4,154,0,0,0,0,0,0
8023,_RARE_,L,300.2,311.6,1539,39.2,43,0,0,0,0,0,0
2112,_RARE_,L,299.3,309.2,1602,34.0,139,0,0,0,0,0,0
4829,_RARE_,H,303.5,312.3,1412,40.0,99,0,0,0,0,0,0
9625,_RARE_,H,298.7,310.1,1619,26.6,97,0,0,0,0,0,0
5128,_RARE_,M,304.3,313.6,1405,46.5,100,0,0,0,0,0,0
5835,_RARE_,M,301.4,311.1,1701,28.9,110,0,0,0,0,0,0
8308,_RARE_,H,298.8,309.8,1364,60.3,58,0,0,0,0,0,0
2134,_RARE_,L,299.3,308.7,1411,47.3,165,0,0,0,0,0,0
4410,_RARE_,M,302.7,310.4,1591,31.5,162,0,0,0,0,0,0
3036,_RARE_,M,300.1,309.8,1592,36.5,137,0,0,0,0,0,0
8996,_RARE_,L,296.2,307.4,1542,34.9,13,0,0,0,0,0,0
33,_RARE_,L,298.8,308.2,1862,23.8,35,0,0,0,0,0,0
7203,_RARE_,M,299.8,309.6,1498,46.6,105,0,0,0,0,0,0
9353,_RARE_,L,298.5,308.7,1570,31.4,50,0,0,0,0,0,0
137,_RARE_,L,298.8,309.0,1738,27.4,190,0,0,0,0,0,0
1095,_RARE_,L,297.1,308.3,1401,49.2,7,0,0,0,0,0,0
2615,_RARE_,L,300.0,309.2,1496,40.2,202,0,0,0,0,0,0
8749,_RARE_,L,297.5,308.7,1621,30.0,0,0,0,0,0,0,0
2759,_RARE_,M,300.0,309.3,1389,39.8,199,0,0,0,0,0,0
875,_RARE_,L,303.1,312.4,1435,39.8,122,0,0,0,0,0,0
5714,_RARE_,L,302.1,311.7,1869,29.3,90,0,0,0,0,0,0
8421,_RARE_,L,298.6,309.7,1450,43.7,161,0,0,0,0,0,0
8573,_RARE_,L,298.0,308.7,1490,39.1,204,0,0,0,0,0,0
8718,_RARE_,L,297.2,308.6,1572,35.8,143,0,0,0,0,0,0
7514,_RARE_,M,300.8,310.7,1659,28.1,124,0,0,0,0,0,0
8174,_RARE_,M,298.8,310.9,1594,36.1,137,0,0,0,0,0,0
2430,_RARE_,L,298.9,308.4,1619,32.9,143,0,0,0,0,0,0
8135,_RARE_,L,300.3,310.8,1619,24.4,105,0,0,0,0,0,0
8413,_RARE_,M,299.0,309.9,1592,39.1,177,0,0,0,0,0,0
6702,_RARE_,L,301.6,310.9,1394,46.8,117,0,0,0,0,1,0
4499,_RARE_,L,302.3,310.5,1234,50.8,177,0,0,0,0,0,0
1773,_RARE_,L,298.0,307.5,1619,35.7,229,0,0,0,0,0,0
2164,_RARE_,L,299.4,309.1,1441,43.8,122,0,0,0,0,0,0
9654,_RARE_,L,299.0,310.0,1373,51.9,117,0,0,0,0,0,0
7508,_RARE_,M,300.0,311.6,1368,48.8,163,0,0,0,0,0,0
7799,_RARE_,M,300.3,311.4,1499,39.0,181,0,0,0,0,0,0
4583,_RARE_,L,302.2,310.4,1393,44.8,78,0,0,0,0,0,0
610,_RARE_,L,297.8,309.0,1354,40.2,180,0,0,0,0,0,0
5768,_RARE_,L,302.9,311.3,1322,62.7,197,1,0,1,0,0,0
1431,_RARE_,M,298.9,310.2,1488,40.2,110,0,0,0,0,0,0
238,_RARE_,L,298.0,308.2,1247,71.6,89,0,0,0,0,0,0
5164,_RARE_,L,304.0,313.1,1396,48.7,186,0,0,0,0,0,0
7943,_RARE_,L,300.6,311.9,1445,57.2,59,0,0,0,0,0,0
9042,_RARE_,L,296.9,307.6,1531,39.4,76,0,0,0,0,0,0
9271,_RARE_,M,297.8,309.0,1549,39.2,46,0,0,0,0,0,0
4742,_RARE_,M,303.6,311.6,1457,50.4,80,0,0,0,0,0,0
1522,_RARE_,M,298.2,308.7,1588,32.3,27,0,0,0,0,0,0
5489,_RARE_,L,302.6,312.3,1559,35.8,60,0,0,0,0,0,0
3310,_RARE_,M,301.3,310.7,1730,24.8,20,0,0,0,0,0,0
5489,_RARE_,H,302.7,311.5,1340,54.8,156,0,0,0,0,0,0
1155,_RARE_,L,297.4,307.9,1495,44.6,163,0,0,0,0,0,0
880,_RARE_,L,296.0,307.2,1366,55.0,9,1,0,0,0,0,0
4024,_RARE_,L,302.1,311.4,1460,48.6,56,0,0,0,0,0,0
3643,_RARE_,M,302.0,311.2,2052,18.5,132,0,0,0,0,0,0
5853,_RARE_,H,301.5,311.2,1700,28.7,209,0,0,0,0,0,0
8096,_RARE_,L,300.9,312.0,1499,36.1,16,0,0,0,0,0,0
8945,_RARE_,L,297.1,308.0,1350,56.8,89,0,0,0,0,0,0
2245,_RARE_,M,299.2,308.4,1327,62.0,46,0,0,0,0,0,0
5985,_RARE_,L,300.5,310.4,1356,58.0,151,0,0,0,0,0,0
1690,_RARE_,L,298.2,307.6,1437,44.1,196,0,0,0,0,0,0
9692,_RARE_,M,298.9,309.8,1365,54.2,46,0,0,0,0,0,0
7094,_RARE_,L,300.7,310.6,1503,39.4,74,0,0,0,0,0,0
9639,_RARE_,L,299.4,310.0,1627,34.1,157,0,0,0,0,0,0
5012,_RARE_,L,304.2,313.2,1831,20.9,161,0,0,0,0,0,0
2470,_RARE_,H,298.9,308.6,1406,48.0,58,0,0,0,0,0,0
9540,_RARE_,L,299.2,310.6,1408,45.4,80,0,0,0,0,0,0
6498,_RARE_,M,300.8,309.7,1505,44.1,105,0,0,0,0,0,0
7079,_RARE_,L,300.4,310.5,1517,34.9,194,0,0,0,0,0,0
2143,_RARE_,M,299.5,309.1,1575,32.6,68,0,0,0,0,0,0
8276,_RARE_,M,299.1,308.7,1687,31.5,9,0,0,0,0,0,0
4585,_RARE_,M,303.0,311.0,1785,25.3,211,0,0,0,0,0,0
1398,_RARE_,M,299.1,310.1,1416,48.1,146,0,0,0,0,0,0
4342,_RARE_,L,302.0,309.8,1459,54.2,189,0,0,0,0,0,0
8402,_RARE_,H,298.2,309.5,1391,48.8,42,0,0,0,0,0,0
4076,_RARE_,L,302.0,310.6,1562,38.7,49,0,0,0,0,0,0
377,_RARE_,L,297.6,308.4,1678,27.8,18,0,0,0,0,0,0
5742,_RARE_,L,301.6,311.3,1397,46.0,62,0,0,0,0,0,0
2852,_RARE_,L,300.6,309.6,1499,37.7,91,0,0,0,0,0,0
4509,_RARE_,L,302.7,310.5,1436,52.2,75,1,0,1,0,0,0
160,_RARE_,L,298.8,308.7,1368,55.9,194,0,0,0,0,0,0
9573,_RARE_,L,299.2,310.6,1652,32.0,60,0,0,0,0,0,0
9048,_RARE_,L,297.2,308.4,1855,25.5,159,0,0,0,0,0,0
7359,_RARE_,H,299.7,310.2,1489,41.6,204,0,0,0,0,0,0
7109,_RARE_,M,300.8,310.2,1357,51.4,16,0,0,0,0,0,0
6690,_RARE_,L,301.6,310.9,1460,38.5,145,0,0,0,0,0,0
4403,_RARE_,L,302.8,310.1,1440,42.2,39,0,0,0,0,0,0
9541,_RARE_,L,298.8,310.4,1996,19.3,185,0,0,0,0,0,0
2777,_RARE_,L,299.8,309.2,1601,37.8,55,0,0,0,0,0,0
3941,_RARE_,L,302.9,312.7,1752,26.7,13,0,0,0,0,0,0
6860,_RARE_,L,301.0,310.9,1458,40.1,142,0,0,0,0,0,0
9159,_RARE_,L,297.7,308.9,1501,48.2,197,0,0,0,0,0,0
4249,_RARE_,L,302.4,311.0,1340,52.7,17,1,0,1,0,0,0
2687,_RARE_,L,299.8,309.2,1679,30.8,131,0,0,0,0,0,0
7866,_RARE_,M,300.2,311.6,1494,38.6,111,0,0,0,0,0,0
1841,_RARE_,L,298.3,307.9,1388,58.0,117,0,0,0,0,0,0
1110,_RARE_,H,298.4,307.4,1893,22.0,84,0,0,0,0,0,0
1391,_RARE_,M,299.1,310.3,1584,34.1,61,0,0,0,0,0,0
3433,_RARE_,L,301.4,310.7,1697,28.8,17,0,0,0,0,0,0
2718,_RARE_,M,299.8,309.2,1550,42.9,131,0,0,0,0,0,0
7543,_RARE_,M,301.0,311.8,1421,44.9,185,0,0,0,0,0,0
5814,_RARE_,M,301.4,311.5,1345,49.2,98,0,0,0,0,0,0
7095,_RARE_,M,300.7,310.2,1409,55.8,199,0,0,0,0,0,0
9582,_RARE_,L,299.8,310.7,1504,36.9,183,0,0,0,0,0,0
9890,_RARE_,L,298.6,309.5,1675,37.6,216,0,0,0,0,0,0
7134,_RARE_,L,300.2,309.8,1503,36.5,183,0,0,0,0,0,0
6054,_RARE_,L,301.1,310.9,1424,49.1,114,0,0,0,0,0,0
5437,_RARE_,M,302.7,312.4,1447,47.2,0,0,0,0,0,0,0
6170,_RARE_,M,301.0,310.9,1429,42.9,98,0,0,0,0,0,0
8707,_RARE_,L,297.3,308.4,1324,44.4,127,0,0,0,0,0,0
5573,_RARE_,M,302.2,311.5,1741,21.7,19,0,0,0,0,0,0
1439,_RARE_,L,298.2,309.0,1456,46.7,209,0,0,0,0,0,0
2476,_RARE_,L,298.9,308.5,1516,39.7,37,0,0,0,0,0,0
2319,_RARE_,L,299.1,308.5,1513,38.5,60,0,0,0,0,0,0
6863,_RARE_,L,301.0,310.7,1449,40.9,164,0,0,0,0,0,0
234,_RARE_,H,298.4,308.4,1430,44.3,188,0,0,0,0,0,0
3511,_RARE_,M,302.0,310.9,1616,31.5,199,0,0,0,0,0,0
3471,_RARE_,L,301.3,310.8,1558,34.6,121,0,0,0,0,0,0
6643,_RARE_,M,301.6,310.6,1734,29.4,77,0,0,0,0,0,0
6363,_RARE_,L,300.1,309.6,1256,67.4,95,1,0,0,0,0,0
3773,_RARE_,L,302.5,311.1,1485,36.0,132,0,0,0,0,0,0
6483,_RARE_,M,300.3,309.6,1447,52.0,142,0,0,0,0,0,0
8753,_RARE_,L,297.6,308.6,1632,36.6,32,0,0,0,0,0,0
57,_RARE_,L,298.9,308.5,1572,33.1,105,0,0,0,0,0,0
7798,_RARE_,L,300.7,311.9,1251,54.1,87,0,0,0,0,0,0
3834,_RARE_,L,302.6,310.9,1454,40.3,135,0,0,0,0,0,0
2535,_RARE_,H,299.2,309.0,1470,50.3,178,0,0,0,0,0,0
7152,_RARE_,L,300.1,310.4,1517,36.5,80,0,0,0,0,0,0
2853,_RARE_,H,300.4,309.6,1541,41.2,177,0,0,0,0,0,0
9330,_RARE_,L,297.8,307.8,1595,36.9,112,0,0,0,0,0,0
3738,_RARE_,L,302.2,311.3,1413,50.7,109,0,0,0,0,0,0
9118,_RARE_,L,297.8,308.6,1427,42.4,190,0,0,0,0,0,0
2377,_RARE_,L,299.2,308.6,1434,42.4,93,0,0,0,0,0,0
3241,_RARE_,L,301.3,310.0,1249,57.4,42,0,0,0,0,0,0
7373,_RARE_,L,299.4,310.6,1375,46.9,105,0,0,0,0,0,0
8740,_RARE_,L,297.2,308.5,1564,36.5,87,0,0,0,0,0,0
3164,_RARE_,M,300.0,309.1,1313,50.9,216,1,1,0,0,0,0
6540,_RARE_,M,301.0,310.5,1718,29.6,180,0,0,0,0,0,0
7203,_RARE_,M,300.4,310.6,1301,50.0,35,0,0,0,0,0,0
3268,_RARE_,L,301.4,309.9,1554,45.4,0,0,0,0,0,0,0
7843,_RARE_,L,300.7,312.0,1656,32.7,5,0,0,0,0,0,0
8870,_RARE_,L,297.4,308.7,1428,42.9,212,0,0,0,0,0,0
2192,_RARE_,M,299.8,309.2,1732,28.7,125,0,0,0,0,0,0
8438,_RARE_,H,298.6,309.5,1669,28.0,140,0,0,0,0,0,0
6462,_RARE_,L,300.3,310.2,1436,44.8,1,0,0,0,0,0,0
6842,_RARE_,L,301.0,310.8,1395,44.1,85,0,0,0,0,0,0
9866,_RARE_,M,298.3,308.7,1443,47.5,29,0,0,0,0,0,0
8601,_RARE_,M,297.4,308.5,1440,39.4,0,0,0,0,0,0,0
2598,_RARE_,L,298.8,309.1,1239,51.9,63,0,0,0,0,0,0
9782,_RARE_,M,298.9,309.9,2018,24.2,12,0,0,0,0,0,0
7085,_RARE_,L,300.7,311.0,1417,54.8,62,0,0,0,0,0,0
4187,_RARE_,L,301.9,310.5,1384,43.5,81,0,0,0,0,0,0
9906,_RARE_,L,298.3,308.4,1335,50.7,37,0,0,0,0,0,0
5578,_RARE_,L,302.6,311.9,1404,56.9,74,0,0,0,0,0,0
2949,_RARE_,L,300.7,309.4,1565,35.4,95,0,0,0,0,0,0
6419,_RARE_,H,300.5,309.8,1405,46.3,63,0,0,0,0,0,0
6995,_RARE_,H,300.7,311.4,1338,62.2,123,0,0,0,0,0,0
1163,_RARE_,L,297.1,308.1,1458,51.2,21,0,0,0,0,0,0
4225,_RARE_,M,302.4,311.0,1456,39.0,183,0,0,0,0,0,0
1826,_RARE_,L,298.1,307.7,1448,49.3,130,0,0,0,0,0,0
5340,_RARE_,L,303.3,312.3,1573,36.4,126,0,0,0,0,0,0
5132,_RARE_,L,304.3,313.5,1859,22.7,37,0,0,0,0,0,0
2661,_RARE_,L,299.8,309.4,1408,55.7,84,0,0,0,0,0,0
3386,_RARE_,L,301.3,310.6,1495,51.1,81,0,0,0,0,0,0
6574,_RARE_,L,300.9,310.6,1416,55.7,14,0,0,0,0,0,0
6385,_RARE_,M,300.2,310.0,1410,47.2,116,0,0,0,0,0,0
5376,_RARE_,L,303.3,312.7,1525,41.6,203,0,0,0,0,0,0
8525,_RARE_,M,298.2,309.4,1359,50.5,54,0,0,0,0,0,0
89,_RARE_,M,298.8,308.5,1451,42.8,190,0,0,0,0,0,0
2788,_RARE_,L,299.6,309.2,1472,48.7,83,0,0,0,0,0,0
6248,_RARE_,L,301.1,310.8,1596,32.2,78,0,0,0,0,0,0
5564,_RARE_,M,302.5,311.9,1367,61.6,164,0,0,0,0,0,0
2560,_RARE_,L,299.3,309.1,1576,34.3,127,0,0,0,0,0,0
6691,_RARE_,L,301.4,310.4,1365,48.0,209,0,0,0,0,0,0
6060,_RARE_,L,300.9,310.7,1371,43.8,203,1,0,0,0,0,0
8869,_RARE_,M,297.3,308.6,1520,40.0,147,0,0,0,0,0,0
3595,_RARE_,M,302.2,311.7,1738,33.7,123,0,0,0,0,0,0
7716,_RARE_,L,300.3,311.4,1486,36.0,195,0,0,0,0,0,0
2714,_RARE_,M,299.6,309.2,1685,32.4,120,0,0,0,0,0,0
7296,_RARE_,L,300.5,309.9,1473,41.9,95,0,0,0,0,0,0
9705,_RARE_,M,299.0,310.1,1484,54.9,171,0,0,0,0,0,0
4892,_RARE_,M,303.8,312.7,1416,53.3,203,0,0,0,0,0,0
3398,_RARE_,M,301.3,310.6,1357,54.8,180,0,0,0,0,0,0
9270,_RARE_,L,298.2,309.1,1652,31.6,87,0,0,0,0,0,0
1538,_RARE_,M,298.4,309.1,1928,21.8,159,0,0,0,0,0,0
4641,_RARE_,H,303.1,311.2,1486,40.0,45,0,0,0,0,0,0
1531,_RARE_,H,298.1,308.9,1354,51.6,10,1,0,0,1,0,0
5408,_RARE_,M,303.0,311.2,1507,39.2,102,0,0,0,0,0,0
7769,_RARE_,M,300.5,311.4,1345,51.9,44,0,0,0,0,0,0
2324,_RARE_,L,299.2,308.5,1434,48.1,88,0,0,0,0,0,0
1185,_RARE_,M,297.4,308.0,1447,48.4,30,0,0,0,0,0,0
4030,_RARE_,L,302.1,310.9,1494,38.1,191,0,0,0,0,0,0
3225,_RARE_,L,301.5,310.5,1541,36.3,193,0,0,0,0,0,0
2159,_RARE_,L,299.5,309.3,1550,37.7,23,0,0,0,0,0,0
3421,_RARE_,L,301.7,310.5,1504,43.1,186,0,0,0,0,0,0
1893,_RARE_,H,297.9,307.6,1586,35.7,96,0,0,0,0,0,0
6951,_RARE_,L,300.7,311.8,1676,30.5,161,0,0,0,0,0,0
7615,_RARE_,L,300.6,311.0,1354,55.1,142,0,0,0,0,0,0
5475,_RARE_,L,302.7,311.2,1502,47.4,164,0,0,0,0,0,0
3891,_RARE_,L,302.1,311.6,1574,32.4,60,0,0,0,0,0,0
2925,_RARE_,M,300.7,309.6,1484,48.2,76,0,0,0,0,0,0
6034,_RARE_,M,300.8,310.7,1820,28.2,213,0,0,0,0,0,0
457,_RARE_,M,297.6,308.6,1390,42.5,1,0,0,0,0,0,0
3636,_RARE_,L,302.2,311.3,1467,36.4,15,0,0,0,0,0,0
437,_RARE_,L,297.5,308.6,1499,44.2,140,0,0,0,0,0,0
7932,_RARE_,L,300.8,311.7,1549,44.8,129,0,0,0,0,0,0
5978,_RARE_,L,300.5,309.9,1415,52.8,59,0,0,0,0,0,0
4475,_RARE_,M,302.2,310.3,1517,37.6,177,1,0,1,0,0,0
2516,_RARE_,H,299.3,309.1,1746,29.0,90,0,0,0,0,0,0
2067,_RARE_,L,298.2,308.4,1529,38.0,45,0,0,0,0,0,0
1404,_RARE_,L,298.5,309.7,1572,31.5,63,0,0,0,0,0,0
4334,_RARE_,L,302.0,310.3,1524,36.8,82,0,0,0,0,0,0
4752,_RARE_,H,303.4,311.9,1837,22.5,109,0,0,0,0,0,0
3645,_RARE_,M,301.7,310.8,1530,47.2,56,0,0,0,0,0,0
7056,_RARE_,L,300.7,310.7,1483,50.6,175,0,0,0,0,0,0
5859,_RARE_,L,301.4,311.1,1851,24.0,203,0,0,0,0,0,0
1033,_RARE_,L,296.4,307.6,1501,36.7,103,0,0,0,0,0,0
7580,_RARE_,M,300.5,311.4,1434,38.6,16,0,0,0,0,0,0
435,_RARE_,L,297.9,307.9,1503,40.5,15,0,0,0,0,0,0
6298,_RARE_,L,300.1,310.5,1602,36.1,54,0,0,0,0,0,0
8875,_RARE_,L,297.4,308.6,1814,25.9,32,0,0,0,0,0,0
1198,_RARE_,L,297.0,307.9,1429,45.4,120,0,0,0,0,0,0
2775,_RARE_,M,300.1,309.2,1471,32.4,10,0,0,0,0,0,0
4872,_RARE_,L,303.7,312.4,1458,41.5,134,0,0,0,0,0,0
5786,_RARE_,L,302.0,311.7,1574,30.2,172,0,0,0,0,0,0
3102,_RARE_,L,300.4,309.3,1373,55.8,32,0,0,0,0,0,0
4122,_RARE_,H,301.6,310.6,1509,46.7,20,0,0,0,0,0,0
5277,_RARE_,L,303.4,313.3,1431,40.8,80,0,0,0,0,0,0
9843,_RARE_,L,298.9,310.9,1532,38.3,96,0,0,0,0,0,0
9258,_RARE_,M,298.3,309.0,1569,38.9,78,0,0,0,0,0,0
1818,_RARE_,M,298.2,307.9,1819,25.7,96,0,0,0,0,0,0
6039,_RARE_,L,300.9,310.7,1631,28.0,103,0,0,0,0,0,0
8913,_RARE_,M,297.1,308.4,1589,38.7,203,0,0,0,0,0,0
930,_RARE_,M,295.6,306.2,1663,32.0,119,0,0,0,0,0,0
3585,_RARE_,H,301.3,311.0,2590,13.7,91,0,0,0,0,0,0
6677,_RARE_,L,301.4,310.9,1448,45.3,102,0,0,0,0,0,0
7415,_RARE_,L,300.0,310.9,2461,16.9,142,0,0,0,0,0,0
5978,_RARE_,L,300.8,310.5,1393,47.3,45,0,0,0,0,0,0
5140,_RARE_,L,304.1,313.5,2421,9.2,132,0,0,0,0,0,0
2134,_RARE_,M,299.5,309.0,1383,48.4,225,0,0,0,0,0,0
7565,_RARE_,M,300.3,311.3,1832,21.3,38,0,0,0,0,0,0
1638,_RARE_,M,298.2,308.0,2165,19.9,61,0,0,0,0,0,0
3783,_RARE_,H,302.3,311.4,1607,36.7,200,0,0,0,0,0,0
5067,_RARE_,M,304.3,313.3,1535,41.3,17,0,0,0,0,0,0
1631,_RARE_,L,298.0,308.1,1619,28.1,216,0,0,0,0,0,0
152,_RARE_,M,298.9,308.4,1580,36.8,199,0,0,0,0,0,0
137,_RARE_,M,298.8,308.6,1538,36.4,135,0,0,0,0,0,0
640,_RARE_,M,298.4,310.0,1643,30.9,129,0,0,0,0,0,0
6500,_RARE_,L,300.9,310.9,1433,46.0,80,0,0,0,0,0,0
485,_RARE_,L,297.4,308.4,1834,25.7,107,0,0,0,0,0,0
307,_RARE_,L,297.8,308.1,1579,34.1,34,0,0,0,0,0,0
4996,_RARE_,L,303.6,312.3,1394,46.6,43,0,0,0,0,0,0
1607,_RARE_,H,298.0,307.9,1388,42.1,211,0,0,0,0,0,0
2220,_RARE_,M,299.4,309.2,1791,24.0,78,0,0,0,0,0,0
7002,_RARE_,L,300.5,310.3,1369,61.8,163,0,0,0,0,0,0
1218,_RARE_,L,297.1,307.9,1440,46.0,174,0,0,0,0,0,0
3388,_RARE_,M,301.7,310.7,2584,15.8,95,0,0,0,0,0,0
4096,_RARE_,L,302.6,310.4,1396,46.0,100,0,0,0,0,0,0
3756,_RARE_,L,300.0,311.4,1489,40.9,17,0,0,0,0,0,0
5419,_RARE_,H,302.7,312.3,1605,35.4,46,0,0,0,0,0,0
4055,_RARE_,M,301.9,309.9,1368,50.0,105,0,0,0,0,0,0
4101,_RARE_,M,302.0,310.5,1452,46.8,113,1,0,0,1,0,0
7810,_RARE_,L,300.4,311.7,1514,35.9,54,0,0,0,0,0,0
2090,_RARE_,L,299.6,309.1,1525,36.6,49,0,0,0,0,0,0
5816,_RARE_,L,300.8,310.9,1475,42.8,121,0,0,0,0,0,0
5450,_RARE_,M,303.1,312.5,1404,51.4,57,0,0,0,0,0,0
629,_RARE_,L,298.1,309.2,1443,49.1,64,0,0,0,0,0,0
6290,_RARE_,L,301.1,310.6,1577,28.2,10,0,0,0,0,0,0
4875,_RARE_,L,303.3,312.4,1492,44.2,168,0,0,0,0,0,0
7012,_RARE_,L,300.6,310.7,1343,63.9,90,0,0,0,0,0,0
9474,_RARE_,L,298.2,309.4,1394,49.7,39,0,0,0,0,0,0
7933,_RARE_,L,301.0,311.3,1407,57.6,175,0,0,0,0,0,0
5726,_RARE_,H,302.2,311.7,1989,19.2,8,0,0,0,0,0,0
4931,_RARE_,L,303.6,312.5,1208,55.3,35,1,0,1,0,0,0
6405,_RARE_,M,300.8,309.7,1597,29.1,31,0,0,0,0,0,0
6728,_RARE_,L,301.4,310.7,1643,31.5,55,0,0,0,0,0,0
6962,_RARE_,M,300.7,311.5,1892,20.9,51,0,0,0,0,0,0
3041,_RARE_,M,300.1,309.6,1457,54.5,58,0,0,0,0,0,0
3901,_RARE_,L,302.0,311.7,1413,46.1,4,0,0,0,0,0,0
6864,_RARE_,L,303.5,311.6,1696,28.4,20,0,0,0,0,0,0
9315,_RARE_,H,297.9,309.0,1363,46.1,70,0,0,0,0,0,0
229,_RARE_,L,298.4,308.1,1617,33.7,45,0,0,0,0,0,0
4246,_RARE_,L,302.6,311.0,1371,51.9,191,0,0,0,0,0,0
6441,_RARE_,L,300.5,310.2,1570,40.8,132,0,0,0,0,0,0
1002,_RARE_,L,296.3,307.2,1629,37.7,175,0,0,0,0,0,0
5234,_RARE_,L,303.7,312.7,1434,43.8,75,0,0,0,0,0,0
1291,_RARE_,M,298.7,310.2,1451,43.5,34,0,0,0,0,0,0
3108,_RARE_,M,299.9,309.3,1302,53.0,211,0,0,0,0,0,0
1116,_RARE_,M,297.2,307.8,1378,53.5,188,0,0,0,0,0,0
9007,_RARE_,L,297.4,308.9,1662,29.4,186,0,0,0,0,0,0
8535,_RARE_,M,297.6,309.5,1338,45.9,108,0,0,0,0,0,0
2584,_RARE_,L,298.8,308.8,1527,37.9,102,0,0,0,0,0,0
3617,_RARE_,M,301.8,311.5,1829,23.7,186,0,0,0,0,0,0
4796,_RARE_,L,303.5,312.7,1530,39.4,156,0,0,0,0,0,0
6313,_RARE_,L,300.7,309.6,1546,34.5,184,0,0,0,0,0,0
9689,_RARE_,L,299.3,310.3,1557,28.8,161,0,0,0,0,0,0
4846,_RARE_,M,303.5,311.8,1588,36.5,93,0,0,0,0,0,0
6240,_RARE_,L,301.0,310.9,1498,46.7,164,0,0,0,0,0,0
2422,_RARE_,L,299.6,308.6,1308,61.0,112,0,0,0,0,0,0
6757,_RARE_,L,301.5,310.9,1490,45.2,28,0,0,0,0,0,0
7019,_RARE_,L,300.8,310.6,1494,42.7,200,0,0,0,0,0,0
6565,_RARE_,L,303.8,311.2,1589,34.2,151,0,0,0,0,0,0
2809,_RARE_,L,300.6,309.5,1509,39.6,27,0,0,0,0,0,0
9930,_RARE_,L,298.6,309.1,1309,52.4,19,0,0,0,0,0,0
6384,_RARE_,L,300.0,309.6,1660,28.7,100,0,0,0,0,0,0
4974,_RARE_,L,303.6,312.4,1867,26.7,69,0,0,0,0,0,0
6690,_RARE_,H,300.9,310.8,1644,30.4,92,0,0,0,0,0,0
9710,_RARE_,L,298.7,309.4,1478,43.1,101,0,0,0,0,0,0
6318,_RARE_,M,300.5,310.2,1675,31.3,108,0,0,0,0,0,0
4481,_RARE_,L,302.8,310.5,1327,53.8,84,1,0,1,0,0,0
729,_RARE_,M,297.4,308.8,1580,30.3,135,0,0,0,0,0,0
4146,_RARE_,M,302.0,310.5,1382,57.3,170,1,0,1,0,0,0
4329,_RARE_,L,301.6,309.9,1577,36.1,165,0,0,0,0,0,0
7658,_RARE_,L,300.5,311.6,1337,50.8,100,0,0,0,0,0,0
2314,_RARE_,M,299.7,309.3,2714,14.8,70,0,0,0,0,0,0
5804,_RARE_,M,301.2,311.0,1501,39.6,154,0,0,0,0,0,0
1742,_RARE_,M,298.5,307.8,1851,26.8,44,0,0,0,0,0,0
4479,_RARE_,L,302.5,310.2,1469,42.8,33,0,0,0,0,0,0
6545,_RARE_,M,300.9,310.8,1384,49.0,70,0,0,0,0,0,0
8322,_RARE_,L,298.9,310.2,1358,49.6,55,0,0,0,0,0,0
3602,_RARE_,L,301.7,311.1,1504,39.3,94,0,0,0,0,0,0
2602,_RARE_,M,300.0,309.4,1537,36.7,183,0,0,0,0,0,0
1010,_RARE_,L,296.6,307.4,1471,58.5,151,0,0,0,0,0,0
2860,_RARE_,M,300.3,309.3,1472,42.2,221,0,0,0,0,0,0
8052,_RARE_,M,300.0,311.5,1432,49.5,138,0,0,0,0,0,0
